CustID	TripID	DatePch	SaleAmt	SalesQty
846622	505	2006-05-02	7098	1
847162	221	2004-12-03	6174	3
847162	258	2005-12-15	1469	1
847162	236	2005-12-29	894	2
847162	442	2006-02-13	1419	1
847612	242	2005-11-08	4019	1
847612	441	2006-02-09	3919	1
848623	284	2005-11-17	2349	1
848623	451	2006-03-15	5698	1
848623	277	2006-05-16	2409	2
853881	273	2006-03-16	1319	1
853881	505	2006-04-28	7098	1
854598	320	2005-12-15	4749	1
854598	467	2006-04-21	3878	1
854618	270	2005-12-15	5718	1
854618	397	2006-05-03	3927	1
858114	284	2006-01-10	3918	2
858114	467	2006-03-14	3878	1
858115	284	2006-01-10	3918	2
858115	467	2006-03-14	3878	1
858253	274	2006-01-23	2349	2
858253	495	2006-04-28	2219	1
858253	487	2006-05-01	4349	2
858540	274	2006-01-23	2349	2
858540	495	2006-04-28	2219	1
858540	487	2006-05-01	4349	2
860215	437	2006-02-06	8821	1
860781	438	2006-02-07	7171	2
861607	430	2006-02-13	7671	1
861666	273	2006-02-17	1719	1
861666	487	2006-05-03	3949	1
861666	467	2006-05-03	3878	1
861920	472	2006-03-27	15770	1
861923	279	2006-02-16	4229	1
861923	283	2006-02-16	4229	1
862013	273	2006-02-17	1719	1
862013	487	2006-05-03	3949	1
862013	467	2006-05-03	3878	1
862802	309	2006-03-01	3649	1
862802	480	2006-05-12	4898	1
863070	309	2006-03-01	3649	1
863070	480	2006-05-12	4898	1
863668	263	2006-03-08	1519	1
863668	297	2006-04-25	1998	1
863668	479	2006-05-01	4798	2
864397	448	2006-03-15	7774	1
864558	273	2006-03-16	1319	1
864558	505	2006-04-28	7098	1
865604	463	2006-03-28	2319	1
865604	277	2006-04-28	3098	2
865604	281	2006-04-28	3408	2
866771	472	2006-04-12	8171	2
867565	505	2006-05-15	7198	1
867604	505	2006-05-15	7198	1
868540	472	2006-04-26	8171	1
886615	515	2006-05-05	7349	1
886617	515	2006-05-05	7349	1
886788	518	2006-05-08	10271	1
886796	515	2006-05-08	7349	1
887094	505	2006-05-11	7198	1
887808	505	2006-05-19	7198	1
