status_id,num_like,num_love,num_wow,num_haha,num_sad,num_angry
5281959998_10150960512064999,1225,11,136,46,571,271
5281959998_10150960452874999,1808,55,156,9,160,16
5281959998_10150960488669999,157,11,3,2,81,172
5281959998_10150960469969999,358,10,15,1,45,8
5281959998_10150960449264999,1088,16,46,84,32,33
5281959998_10150960440944999,1472,38,127,32,547,348
5281959998_1778229742394540,1396,18,58,15,19,84
5281959998_10150960280304999,1823,222,3,144,4,0
5281959998_10150960405484999,9276,1108,16,7,6,6
5281959998_10150960393429999,3302,207,2,1,3,18
5281959998_10150960382214999,35166,4624,115,127,75,471
5281959998_10150960367029999,800,19,39,5,73,14
5281959998_10150960370254999,242,4,15,1,105,51
5281959998_1778242495726598,439,93,4,5,26,0
5281959998_10150960341164999,135,9,3,3,107,62
5281959998_10150959725779999,308,2,18,2,121,102
5281959998_10150960302834999,916,60,47,39,400,761
5281959998_10150960290979999,279,10,4,1,0,0
5281959998_10150960267754999,323,3,98,2,785,584
5281959998_10150960199739999,138,16,2,30,6,12
5281959998_10150960248054999,2568,216,36,35,68,355
5281959998_10150960188304999,1832,203,74,13,13,3
5281959998_10150960213209999,4031,265,37,55,144,47
5281959998_10150960147499999,10741,440,1001,105,670,312
5281959998_10150959820854999,808,9,6,3,3,41
5281959998_10150960101934999,25467,3802,17,172,7,32
5281959998_1778214882396026,1841,249,13,0,9,0
5281959998_10150960089449999,183,7,2,1,1,0
5281959998_10150959949579999,1203,130,4,2,24,12
5281959998_10150959455804999,413,30,0,15,0,0
5281959998_10150959901674999,322,15,7,18,2,4
5281959998_10150959922214999,117,3,18,6,3,29
5281959998_10150959872104999,258,3,2,1,18,7
5281959998_10150959804649999,1319,147,5,1,0,2
5281959998_10150959642999999,479,27,0,20,0,0
5281959998_10150959726189999,7032,523,48,942,28,23
5281959998_10150959869934999,11068,1830,253,243,313,924
5281959998_10150959751779999,13099,3246,92,7,66,2
5281959998_10150959762304999,83,0,0,0,0,0
5281959998_10150959009204999,721,14,25,157,25,28
5281959998_10150959694734999,110,3,2,1,0,0
5281959998_10150959703089999,321,16,0,1,0,0
5281959998_10150959665024999,7700,1047,11,275,22,5
5281959998_10150959495944999,56,3,0,0,0,0
5281959998_10150959623089999,1145,80,22,1,1,0
5281959998_10150959624964999,6618,522,29,122,19,38
5281959998_10150959261844999,77,0,6,0,23,2
5281959998_10150959638824999,1217,73,16,263,14,17
5281959998_10150959371729999,584,33,11,0,0,0
5281959998_10150959556359999,87,4,1,0,1,0
5281959998_10150959293949999,222,9,0,0,0,0
5281959998_10150959426089999,335,8,8,4,0,0
5281959998_10150959534399999,2618,108,124,1247,23,71
5281959998_10150959061799999,280,27,5,4,2,0
5281959998_10150959264114999,268,3,26,10,2,105
5281959998_10150959486169999,378,20,3,63,2,58
5281959998_10150959507939999,281,16,2,2,1,3
5281959998_10150959361284999,923,54,1,14,3,0
5281959998_10150959480034999,165,13,1,2,0,4
5281959998_10150959163949999,15016,2444,58,4,20,3
5281959998_10150959329069999,3379,231,17,7,162,24
5281959998_10150959316949999,18827,2908,31,177,36,68
5281959998_10150959352284999,544,46,17,4,3,0
5281959998_10150959367164999,10546,2122,79,75,44,150
5281959998_10150959188354999,579,19,41,1,0,0
5281959998_10150958160539999,114,1,6,0,2,10
5281959998_10150959187194999,967,21,5,26,0,0
5281959998_10150959323694999,118,8,0,0,0,0
5281959998_10150959303219999,331,28,2,1,0,1
5281959998_10150959050824999,362,3,14,29,15,90
5281959998_10150959083924999,170,3,0,5,0,2
5281959998_10150959210414999,9744,1215,12,22,11,49
5281959998_10150959241239999,395,26,5,3,1,2
5281959998_10150959118124999,13608,2477,9,63,5,26
5281959998_10150959121904999,472,12,9,1,4,1
5281959998_10150959131209999,557,18,11,3,185,7
5281959998_10150958411219999,219,7,0,2,0,1
5281959998_10150959090329999,912,45,54,1045,32,374
5281959998_10150959070744999,118,5,0,1,0,0
5281959998_10150959033799999,231,5,2,3,1,0
5281959998_10150958987329999,4078,266,12,14,211,4
5281959998_10150959019109999,9361,870,24,81,4,23
5281959998_10150958191049999,4065,260,3,9,0,1
5281959998_10150958159414999,289,5,30,2,34,1
5281959998_10150958300114999,132,5,0,1,0,0
5281959998_10150958977004999,615,19,9,125,2,2
5281959998_10150957635779999,184,7,1,0,3,1
5281959998_10150958777714999,253,5,97,4,204,24
5281959998_10150958646104999,506,4,202,12,470,77
5281959998_10150958764614999,11699,1598,21,71,65,40
5281959998_10150958586214999,2923,146,29,9,17,194
5281959998_10150958623969999,158,3,11,2,264,24
5281959998_10150958806289999,29815,3469,47,98,70,183
5281959998_10150958630764999,1186,168,2,29,0,1
5281959998_10150958583969999,10795,1170,13,124,16,51
5281959998_10150958735304999,216,3,7,0,1,1
5281959998_10150958750039999,17246,2365,23,54,16,181
5281959998_10150958127579999,148,0,8,0,25,0
5281959998_10150958705184999,3035,340,42,2,6,4
5281959998_10150958670989999,1795,26,32,175,1,50
5281959998_10150958659869999,16514,2369,121,464,29,87
5281959998_10150958568809999,1859,75,47,19,14,12
5281959998_10150958101494999,146,2,21,1,47,2
5281959998_10150958593529999,4244,84,79,6,5,1
5281959998_10150957572504999,3420,140,35,160,32,19
5281959998_10150958503724999,7579,666,73,240,17,54
5281959998_10150958522174999,915,108,13,5,4,38
5281959998_10150958224029999,7768,902,41,8,404,17
5281959998_10150958425294999,4112,746,2,58,0,2
5281959998_10150958439909999,34529,4473,141,214,4,14
5281959998_10150958250414999,3968,61,57,325,51,444
5281959998_10150958194759999,550,37,9,1,0,0
5281959998_10150958353519999,1081,12,1596,11,4157,483
5281959998_10150958124869999,185,7,6,0,5,1
5281959998_10150958344969999,1212,180,36,167,20,56
5281959998_10150958232654999,647,12,16,33,0,0
5281959998_10150958224079999,157,8,0,0,0,0
5281959998_10150958178419999,953,97,9,0,0,1
5281959998_10150958162729999,2004,185,6,19,186,12
5281959998_10150958072619999,1452,163,22,3,1,6
5281959998_10150958141049999,3761,575,20,4,1,4
5281959998_10150957999909999,81,5,3,1,0,2
5281959998_10150958051714999,2778,21,89,5,417,1146
5281959998_10150958116574999,86,2,2,0,2,0
5281959998_10150958036164999,1648,16,182,370,120,46
5281959998_10150958024099999,282,20,4,0,0,1
5281959998_10150958085764999,70,3,0,0,0,0
5281959998_10150957986769999,237,8,2,3,1,2
5281959998_10150958061204999,144,6,0,1,0,0
5281959998_10150957984614999,23316,3655,232,12,2,1
5281959998_10150957953579999,9332,1073,10,43,1,6
5281959998_10150957949304999,85,3,6,0,0,0
5281959998_10150957711214999,215,17,0,0,0,0
5281959998_10150957971334999,229,19,2,20,0,4
5281959998_10150957882229999,20159,2676,51,37,283,58
5281959998_10150957696529999,2156,174,173,90,1,6
5281959998_10150957735989999,8847,102,132,34,526,724
5281959998_10150957195084999,992,96,9,3,0,0
5281959998_10150957750164999,861,57,7,3,8,2
5281959998_10150957749624999,103,0,6,0,5,0
5281959998_10150957786974999,409,7,121,8,121,29
5281959998_10150957548389999,3832,61,64,12,374,896
5281959998_10150957645009999,433,18,8,1,0,1
5281959998_10150957293054999,142,0,10,1,0,0
5281959998_10150957505439999,972,19,247,84,1119,2343
5281959998_10150957595744999,112,1,0,0,0,4
5281959998_10150957555474999,22778,2304,78,201,7,23
5281959998_10150956932369999,105,0,28,3,2,19
5281959998_10150957523254999,338,24,6,5,1,1
5281959998_10150957554744999,2755,74,447,4,3562,4
5281959998_10150957543644999,109,2,10,1,0,30
5281959998_10150957483354999,218,6,8,24,6,49
5281959998_10150957473269999,235,2,11,3,55,35
5281959998_10150952235664999,147,0,1,10,10,2
5281959998_10150957315964999,1743,123,192,66,6,1
5281959998_10150956573469999,367,4,46,102,30,19
5281959998_10150954048424999,339,9,25,0,3,0
5281959998_10150956869649999,204,6,36,2,0,0
5281959998_10150957229929999,1200,72,16,2,0,4
5281959998_10150956832869999,622,65,8,0,580,2
5281959998_10150956883049999,7499,396,49,359,2,13
5281959998_10150954073979999,896,84,3,1,0,1
5281959998_10150956846494999,269,7,25,5,2,0
5281959998_10150956560424999,166,5,0,0,0,0
5281959998_10150956734774999,1327,61,0,96,2,1
5281959998_10150954095499999,1077,185,9,19,7,1
5281959998_10150956954699999,4479,251,127,8,1,0
5281959998_10150953848459999,588,27,1,0,0,2
5281959998_10150956873004999,271,22,8,1,0,1
5281959998_10150956895449999,961,38,41,5,0,0
5281959998_10150956880184999,13041,1266,269,120,12,36
5281959998_10150956686174999,241,14,9,1,128,10
5281959998_10150956854609999,4425,455,344,49,38,60
5281959998_10150956824229999,5760,454,55,92,13,574
5281959998_10150956814614999,104,6,8,1,36,29
5281959998_10150956656819999,153,4,11,15,2,3
5281959998_10150956777639999,52067,2959,217,1193,50,778
5281959998_10150956712709999,3190,206,16,40,1,2
5281959998_10150955949149999,28326,2472,314,45,2,8
5281959998_10150956525929999,8555,595,33,21,139,11
5281959998_10150956720329999,448,30,4,1,0,1
5281959998_10150956594114999,654,53,16,3,23,53
5281959998_10150956635014999,741,26,3,2,1,28
5281959998_10150956510114999,271,2,236,2,186,94
5281959998_10150956620294999,1478,40,96,1063,42,316
5281959998_10150956522379999,1046,36,16,31,0,4
5281959998_1301608653216932,2990,180,22,1,0,0
5281959998_10150956544284999,379,17,4,26,2,3
5281959998_10150956437764999,384,16,8,11,1,1
5281959998_10150956497249999,3357,358,42,6,10,1
5281959998_10150956487149999,5726,36,84,178,1314,104
5281959998_10150956465189999,674,37,10,0,0,0
5281959998_10150951005859999,567,18,2,0,0,0
5281959998_10150956433869999,706,20,4,29,0,2
5281959998_10150950211399999,205,2,16,1,0,0
5281959998_10150953832879999,374,9,2,1,0,3
5281959998_10150955976559999,189,3,2,2,33,2
5281959998_10150954121499999,1273,46,19,2,0,0
5281959998_10150951035014999,16000,688,121,26,622,100
5281959998_10150954075289999,409,8,38,6,2,0
5281959998_10150953459574999,336,2,22,0,113,1
5281959998_10150954112469999,368,24,4,18,0,0
5281959998_10150955771354999,4073,372,13,373,0,2
5281959998_10150955899794999,2716,235,21,3,6,2
5281959998_1777109012506613,617,13,13,31,19,88
5281959998_10150955597579999,350,7,4,3,55,59
5281959998_10150955807374999,348,8,11,3,10,75
5281959998_10150955844039999,3209,318,17,3,0,0
5281959998_10150955767739999,138,3,16,2,23,129
5281959998_10150955818264999,824,21,158,880,24,32
5281959998_10150955799224999,284,25,9,12,2,7
5281959998_10150950200729999,185,7,2,0,0,1
5281959998_10150955704604999,5254,571,53,185,4,26
5281959998_1030763210379192,39278,7100,95,591,21,148
5281959998_10150953819594999,516,17,3,1,0,0
5281959998_10150955550624999,8812,1034,18,64,3,19
5281959998_10150955537359999,14536,1863,37,95,5,34
5281959998_10150955475639999,812,13,70,28,19,236
5281959998_10150955371694999,541,42,1,1,1,1
5281959998_10150955414459999,9866,1541,11,102,5,23
5281959998_10150955382169999,1287,54,15,236,7,26
5281959998_10150955349829999,123,2,1,0,69,5
5281959998_10150955297064999,920,28,19,101,2,211
5281959998_10150955288449999,1765,38,111,11,389,22
5281959998_10150955207199999,4705,921,13,11,1,25
5281959998_10150955171569999,1186,46,25,53,2,64
5281959998_10150955164204999,20215,2852,181,897,58,146
5281959998_10150954578774999,1189,24,375,45,153,723
5281959998_10150955064854999,11987,1223,29,223,13,68
5281959998_10150953811444999,452,24,13,0,0,0
5281959998_10150954307534999,2369,256,79,5,1,0
5281959998_10150954462274999,2157,171,13,1,0,0
5281959998_10150951036154999,2318,110,8,10,7,32
5281959998_10150954475304999,1490,110,32,4,1,0
5281959998_10150950872319999,2748,369,5,157,0,1
5281959998_10150954478589999,1965,118,14,2,0,0
5281959998_10150954456089999,3261,166,35,3,1,0
5281959998_10150954467054999,1013,73,3,4,0,0
5281959998_10150954488554999,8191,831,34,243,4,20
5281959998_10150954572039999,3782,97,309,1976,15,49
5281959998_10150954294349999,816,2,472,13,824,85
5281959998_10150953830364999,366,28,2,7,1,0
5281959998_10150954454804999,246,33,0,0,0,0
5281959998_10150954440629999,597,11,13,13,38,244
5281959998_10150954414659999,15163,1693,64,77,6,173
5281959998_10150954339049999,3211,39,38,11,273,329
5281959998_10150954325034999,3288,268,160,4,1,1
5281959998_10150954332744999,435,5,49,4,39,1
5281959998_10150954317814999,1616,58,22,0,0,5
5281959998_10150954223739999,2370,178,15,7,144,1
5281959998_10150954236134999,2901,426,19,141,5,13
5281959998_10150954140049999,12033,1201,47,3,13,1
5281959998_10150954183094999,299,2,17,5,342,14
5281959998_10150953978184999,1129,72,3,2,1,0
5281959998_10150954158504999,381,8,28,28,785,199
5281959998_10150954061504999,164,3,3,9,4,9
5281959998_10150954025234999,2835,330,3,13,0,1
5281959998_10150954044944999,277,3,11,21,2,21
5281959998_10150954026634999,275,9,4,7,1,2
5281959998_10150953492274999,150,8,1,43,1,1
5281959998_10150953920904999,309,6,3,6,36,8
5281959998_10150953979579999,3380,35,134,27,2305,1732
5281959998_10150953964599999,526,27,25,11,2,3
5281959998_10150953500599999,104,5,8,79,4,4
5281959998_10150953939284999,2547,19,54,201,195,1
5281959998_10150953806009999,122,2,4,0,0,0
5281959998_10150953871954999,254,13,2,2,0,2
5281959998_10150953813204999,4364,98,355,435,20,52
5281959998_10150953802329999,2167,230,4,119,1,6
5281959998_10150953685229999,474,3,10,5,52,4
5281959998_10150952785749999,766,15,85,7,468,198
5281959998_10150953606569999,352,9,4,0,29,0
5281959998_10150953516999999,23661,2734,346,48,3,30
5281959998_10150953505489999,294,17,2,9,3,3
5281959998_10150953614929999,4477,248,29,12,1,5
5281959998_10150953464249999,329,7,211,0,150,631
5281959998_10150953536074999,1097,24,331,1356,286,1271
5281959998_10150953541784999,135,2,29,2,10,169
5281959998_10150953491099999,98,3,21,15,5,57
5281959998_10150953518044999,114,8,1,1,0,0
5281959998_10150953481984999,282,3,4,11,24,46
5281959998_10150952180984999,217,4,22,42,1,1
5281959998_10150951246359999,93,3,7,2,2,1
5281959998_10150953062494999,185,5,8,0,0,0
5281959998_10150953140259999,471,12,26,34,141,284
5281959998_10150952514759999,99,5,8,0,0,0
5281959998_10150953144809999,554,7,124,7,223,35
5281959998_10150952149894999,90,1,21,2,1,4
5281959998_10150953071744999,733,10,27,4,37,4
5281959998_10150953075124999,29030,1750,1819,210,9,3
5281959998_10150953231959999,438,68,1,1,0,0
5281959998_10150953179419999,380,6,43,34,6,12
5281959998_10150953154449999,10729,89,816,154,364,5147
5281959998_10150953129684999,12132,277,826,66,164,1873
5281959998_10150953155259999,1886,292,98,21,346,51
5281959998_10150952942729999,643,10,14,38,58,28
5281959998_10150953100004999,331,8,53,25,8,198
5281959998_10150953090484999,16609,1854,10,26,2,4
5281959998_10150953072379999,734,37,86,9,22,14
5281959998_10150952964479999,171,1,77,4,43,4
5281959998_10150952983449999,758,71,129,125,460,976
5281959998_10150952935554999,1004,94,2,25,0,1
5281959998_10150952936139999,300,22,4,34,0,1
5281959998_10150951085674999,774,14,70,47,2,5
5281959998_10150952819864999,170,5,4,0,0,0
5281959998_10150952739509999,325,14,4,0,42,1
5281959998_10150952763219999,247,16,10,438,10,114
5281959998_10150952766649999,189,8,16,127,54,268
5281959998_10150952745689999,68,1,24,1,21,2
5281959998_10150952731779999,169,6,1,0,0,0
5281959998_10150952720054999,16202,1839,208,57,1,7
5281959998_10150952708329999,147,6,1,3,0,0
5281959998_10150952694969999,1180,10,140,10,4115,2034
5281959998_10150952650079999,78,0,35,2,2,14
5281959998_10150952631594999,1213,3,133,319,11,54
5281959998_10150952578039999,4223,526,42,8,3,2
5281959998_10150952613139999,272,13,2,0,0,1
5281959998_10150952565699999,944,62,4,60,2,7
5281959998_10150952570339999,671,19,0,2,1,0
5281959998_10150952268034999,820,52,15,0,0,0
5281959998_10150952528104999,2341,274,48,20,1,2
5281959998_10150952493779999,298,1,49,4,0,0
5281959998_10150952462414999,458,61,1,7,1,13
5281959998_10150952334019999,13034,200,173,89,884,1267
5281959998_10150952363354999,1081,107,5,3,1,1
5281959998_10150951056044999,1418,115,91,4,0,1
5281959998_10150952307999999,4307,443,96,5,1,1
5281959998_10150952190264999,87,2,24,4,4,19
5281959998_10150952283699999,2773,152,406,60,3,4
5281959998_10150952260604999,2571,117,51,1080,55,310
5281959998_10150952251074999,121,5,4,44,0,7
5281959998_10150952156274999,406,23,75,203,112,363
5281959998_10150952237769999,6099,714,31,81,9,28
5281959998_10150952193719999,511,4,16,22,7,180
5281959998_10150952204949999,212,11,4,0,0,0
5281959998_10150952204149999,4224,318,340,134,5,12
5281959998_10150952152834999,6796,689,43,9,1,6
5281959998_10150952163739999,185,13,8,0,1,0
5281959998_10150951251454999,264,2,11,3,42,22
5281959998_10150952149909999,3090,351,11,17,1,0
5281959998_10150951007704999,344,10,8,3,0,1
5281959998_10150948831044999,90,2,3,0,25,1
5281959998_10150952042559999,10552,1239,118,18,8,6
5281959998_10150952006009999,15299,1912,241,38,17,15
5281959998_10150951181544999,220,9,0,0,0,0
5281959998_10150951110934999,500,12,9,18,1,2
5281959998_10150951270624999,137,0,7,1,1,11
5281959998_10150951082089999,1393,16,34,28,151,141
5281959998_10150951788059999,8249,1158,68,34,18,24
5281959998_10150951817034999,4156,440,26,4,1,1
5281959998_1775744339309747,1805,179,13,131,0,24
5281959998_10150951665434999,4638,31,1527,500,111,4908
5281959998_10150951705679999,366,13,10,0,1,0
5281959998_10150951657699999,3449,201,28,4,9,125
5281959998_10150951600409999,57144,4110,624,156,15,92
5281959998_10150951583239999,1631,128,23,14,3,4
5281959998_10150951064544999,3428,101,870,83,1959,417
5281959998_10150951564534999,39887,2253,150,428,39,176
5281959998_10150951326714999,199,3,5,3,1,0
5281959998_10150951433059999,273,15,7,0,0,0
5281959998_10150951464914999,936,6,110,32,312,303
5281959998_10150951236304999,612,23,0,0,0,0
5281959998_10150951049954999,6251,634,43,3,614,1
5281959998_10150951402929999,2373,24,339,22,3291,6736
5281959998_10150951069654999,5196,400,54,134,20,51
5281959998_10150951322044999,318,6,51,15,62,8
5281959998_10150951357254999,289,20,0,1,0,0
5281959998_10150951003684999,83,0,0,0,0,0
5281959998_10150951043084999,296,12,7,17,0,2
5281959998_10150951210349999,212,6,21,4,2,1
5281959998_10150951256129999,173,32,5,2,0,0
5281959998_10150951220384999,586,28,54,38,295,290
5281959998_10150951240769999,949,217,20,37,4,9
